imgs,0,1,2,3,4,5,6,7,8,9
0.jpg,0.031166786327958107,0.4803537428379059,-0.85621577501297,-0.5397335886955261,0.5444846749305725,0.9953954815864563,-0.8579326868057251,-0.5088292360305786,2.7858612537384033,-0.9475175142288208
1.jpg,-0.614325761795044,3.620697021484375,0.005486398935317993,-0.6691585183143616,-0.13142947852611542,0.22070300579071045,-1.0450143814086914,1.0373811721801758,-0.26421254873275757,-0.14627748727798462
2.jpg,0.6607536673545837,-0.643766462802887,3.569631338119507,-0.21825282275676727,-0.5212047100067139,-0.5249148607254028,-0.5289120674133301,-0.9497671127319336,-0.7973054647445679,0.1274133175611496
3.jpg,0.6939148902893066,-0.3311851918697357,2.1939589977264404,-0.6879270076751709,-0.09123466908931732,-0.45018458366394043,-0.5545371174812317,-0.7800483107566833,-0.9529226422309875,-0.3214574158191681
4.jpg,0.3876528739929199,-0.1424199491739273,0.08073548972606659,-0.862456738948822,3.4812724590301514,-0.1649986058473587,-0.3973831534385681,0.4277871251106262,-1.3423426151275635,-0.9605976939201355
5.jpg,0.9720325469970703,-0.07445668429136276,-0.18177591264247894,-0.40447965264320374,2.4736742973327637,-0.003212520619854331,-0.40669986605644226,-0.38018330931663513,-1.1174367666244507,-0.2068934440612793
6.jpg,-0.4170791208744049,-0.7575705647468567,-0.5646070837974548,-0.7872263789176941,-0.18002812564373016,3.5205750465393066,2.375553846359253,-0.5427324175834656,-0.15033389627933502,-0.46700698137283325
7.jpg,3.505999803543091,0.0692971721291542,-0.1974225789308548,-0.910076916217804,-0.1483067274093628,0.9703541994094849,-1.3930459022521973,-0.5440143942832947,-0.3756706416606903,-0.8440043330192566
8.jpg,-0.6477258801460266,-0.5532523989677429,-0.24574147164821625,2.147484540939331,-0.22332756221294403,-0.21644237637519836,-0.6754387021064758,-0.5433341860771179,-1.1256885528564453,3.3234264850616455
9.jpg,0.37681227922439575,-0.4005962312221527,2.6926839351654053,-0.2690366208553314,0.010564466007053852,-0.3038947582244873,-0.4863627552986145,-0.4359426498413086,-0.6337006688117981,-0.046197693794965744
10.jpg,-0.2947739362716675,-0.1383291333913803,-0.06350544095039368,-1.0026776790618896,-0.1216839924454689,1.130503535270691,-0.3459208905696869,-0.36697280406951904,3.351106643676758,-0.32317644357681274
11.jpg,3.3556766510009766,-0.5782298445701599,0.4875165522098541,-0.049701493233442307,0.2026626169681549,0.052357017993927,-0.9248363375663757,0.18081223964691162,-0.9450599551200867,-0.7674813866615295
12.jpg,-0.6510959267616272,-0.8941678404808044,-0.839721143245697,-0.6931875348091125,0.2199670374393463,0.7328124046325684,3.3998444080352783,-0.352568119764328,-0.47536954283714294,-0.07368037849664688
13.jpg,-0.49804192781448364,-0.6512709856033325,-0.2585250437259674,-0.858476459980011,-0.354547917842865,2.2176129817962646,0.05925166234374046,-0.7844417691230774,3.5555787086486816,0.03926046937704086
14.jpg,4.0885114669799805,-0.4629611074924469,-0.33935996890068054,0.038741983473300934,0.7601439952850342,0.5132876634597778,0.09417247027158737,-0.8817557692527771,-1.4554805755615234,-0.7652903199195862
15.jpg,-0.31979021430015564,-0.4747631251811981,-0.5465940237045288,-0.5010835528373718,4.320934295654297,-0.15628211200237274,-0.5749721527099609,-0.041191842406988144,-0.7010817527770996,0.36833587288856506
16.jpg,2.1439414024353027,-0.5159472823143005,-0.01811550371348858,-0.6308624148368835,0.21285191178321838,0.3010449707508087,-0.4033798277378082,-0.25449666380882263,0.20773053169250488,0.05248143896460533
17.jpg,0.5657404065132141,-0.7465453147888184,4.121551036834717,0.6469585299491882,0.47033825516700745,0.1423174887895584,-0.4950465261936188,-1.2374670505523682,-1.551697015762329,-1.025093674659729
18.jpg,-0.49258413910865784,-0.5966631174087524,-0.3981705904006958,-0.30311480164527893,-0.08627185970544815,0.3659754991531372,3.4450299739837646,-0.38490936160087585,-0.516372561454773,0.09296722710132599
19.jpg,-0.08425868302583694,-0.3943344056606293,0.0015340388054028153,-0.3079775869846344,-0.1031513437628746,-0.21192710101604462,-0.5106073021888733,-0.502450168132782,-0.598019003868103,3.761139392852783
20.jpg,0.13369739055633545,-0.07892084866762161,-0.0290971826761961,0.4493885934352875,0.6472883224487305,-0.08118274062871933,-0.5290253162384033,-0.23929567635059357,-0.5885880589485168,0.5527605414390564
21.jpg,0.03777943179011345,0.2744048535823822,-0.5211725234985352,-0.3382773995399475,3.436660051345825,-0.339233934879303,-0.38358429074287415,-0.06573822349309921,-1.0097312927246094,-0.2694937288761139
22.jpg,-0.23065531253814697,-0.8330478072166443,-0.27657994627952576,-1.407533049583435,0.32445308566093445,1.179344892501831,2.5562589168548584,-0.7162508368492126,0.496904194355011,-0.490682989358902
23.jpg,-0.15093891322612762,1.2929883003234863,-0.3908398151397705,-0.9765411615371704,-0.11735602468252182,-0.0017900929087772965,-0.8562121391296387,4.162594318389893,-0.7038223743438721,-0.24803410470485687
24.jpg,2.4069080352783203,-0.3766311705112457,0.8895535469055176,-0.5358495712280273,-0.34042951464653015,0.05925266072154045,-0.23041954636573792,-0.5034655332565308,-0.8943910002708435,0.26994410157203674
25.jpg,0.7893947958946228,-0.9264132380485535,2.2443511486053467,-0.5306874513626099,0.1842062771320343,-0.33354100584983826,-0.062497299164533615,-0.4831886887550354,-0.48022040724754333,0.3902823328971863
26.jpg,-0.17921756207942963,0.11622408777475357,-0.3245190382003784,-0.7321933507919312,3.7337327003479004,-0.44873055815696716,-0.3869125545024872,-0.38278645277023315,-0.8410531878471375,-0.3149985373020172
27.jpg,-0.10214640945196152,0.18085601925849915,-1.0494464635849,3.2103962898254395,0.606792151927948,-0.9395009875297546,-0.3909083604812622,-0.48694878816604614,-1.4225876331329346,0.5643405318260193
28.jpg,0.1051655039191246,-0.09702843427658081,0.1664668768644333,-0.6919942498207092,0.20488415658473969,0.005330290645360947,-0.7046889662742615,3.5005879402160645,-0.536745011806488,0.08358784765005112
29.jpg,-0.7795519232749939,-1.0993813276290894,-1.2776769399642944,-0.896002471446991,-1.1035763025283813,2.9027860164642334,2.2599732875823975,-0.8260676264762878,2.858640670776367,0.18943370878696442
30.jpg,-0.2997238337993622,-0.5409542322158813,-0.2820347249507904,-0.7432115077972412,-0.15905050933361053,0.7560933232307434,0.4948938488960266,-0.5826666951179504,3.316815137863159,0.10410173237323761
31.jpg,-0.2943807542324066,-0.18666577339172363,0.11510646343231201,-1.1042513847351074,3.5342483520507812,0.14351898431777954,-0.3769006133079529,-0.24426744878292084,-0.36393842101097107,0.13040900230407715
32.jpg,-0.26543280482292175,-0.8879178166389465,-0.00846204161643982,-0.5213287472724915,0.42140886187553406,1.110815167427063,0.39286544919013977,-0.6094150543212891,2.5359394550323486,-0.08181598037481308
33.jpg,0.015258616767823696,0.4339217245578766,-0.030210202559828758,-1.890385627746582,-0.41962358355522156,2.4716107845306396,-0.1728406399488449,2.7008180618286133,-0.4195447862148285,-0.27374574542045593
34.jpg,3.9547348022460938,-0.5040265917778015,-0.11271529644727707,-0.9576389193534851,0.5378690361976624,-0.2830312252044678,-0.8103276491165161,0.17254404723644257,-0.7650046944618225,-0.020577598363161087
35.jpg,-0.10436030477285385,-0.7838907241821289,-0.7611575126647949,-1.2192991971969604,-0.0077155278995633125,1.5106981992721558,3.8277688026428223,-0.3759823441505432,0.1838722825050354,-0.9668583869934082
