imgs,0,1,2,3,4,5,6,7,8,9
0.jpg,-0.11102042347192764,-0.3830617070198059,-0.3591160774230957,-0.7318140268325806,0.17440755665302277,2.0451886653900146,-0.681124210357666,-0.30620741844177246,3.20361328125,-0.4806777536869049
1.jpg,-0.1758423000574112,4.526529788970947,-0.46652188897132874,-0.22459343075752258,0.08160068839788437,-0.3468746840953827,-0.5862025618553162,0.3363472521305084,-0.3403829038143158,-0.08923768997192383
2.jpg,0.2067570984363556,-0.000343644613167271,3.9193170070648193,-0.2713707685470581,-0.07981614023447037,0.2821647822856903,-0.1983182281255722,-0.6614187359809875,-0.23164942860603333,-0.03763781860470772
3.jpg,1.5855573415756226,-0.2947351336479187,2.874530553817749,-0.36292484402656555,0.35977035760879517,0.16468994319438934,-0.18288545310497284,0.006797164678573608,-0.5321048498153687,-0.5020195841789246
4.jpg,0.9345621466636658,-0.3052695691585541,-0.10594511032104492,-0.3838838040828705,3.9614319801330566,0.07758226990699768,0.08727950602769852,0.6309358477592468,-0.3896278142929077,-0.4040926992893219
5.jpg,1.2881587743759155,0.18278571963310242,-0.015084837563335896,-0.2505655884742737,2.7787883281707764,0.15512077510356903,-0.1517675668001175,-0.005564379971474409,-0.581723690032959,-0.31427082419395447
6.jpg,-0.3725505769252777,-0.607426106929779,-0.6183454394340515,-0.6421547532081604,-0.23217220604419708,3.4656121730804443,1.8373281955718994,-0.6975410580635071,-0.15864017605781555,-0.5570588111877441
7.jpg,4.397266387939453,-0.007101306226104498,0.10204508155584335,-0.5120275616645813,0.173814594745636,0.6478875279426575,-0.6858507990837097,-0.17016129195690155,0.012411250732839108,-0.19291472434997559
8.jpg,-0.21712379157543182,-0.36501345038414,0.18450532853603363,2.1222686767578125,-0.3283281624317169,-0.1728341430425644,-0.580147922039032,-0.6597296595573425,-0.721441924571991,3.3084380626678467
9.jpg,-0.16106870770454407,-0.1669144481420517,3.2362091541290283,-0.30440235137939453,0.29230666160583496,-0.11152675002813339,-0.38572484254837036,-0.13103239238262177,-0.2958690822124481,-0.3911592960357666
10.jpg,-0.10980492830276489,-0.47248217463493347,-0.21302245557308197,-0.5088695287704468,-0.07295604050159454,0.00224055047146976,-0.28972065448760986,-0.22281621396541595,3.3190994262695312,-0.33979806303977966
11.jpg,3.936919927597046,-0.43879252672195435,0.1446414589881897,-0.1274118423461914,0.0735621377825737,-0.09619785845279694,-0.43544790148735046,-0.23372243344783783,-0.13703511655330658,0.012384340167045593
12.jpg,-0.14853504300117493,-0.3733619153499603,-0.7997121214866638,-0.5494335293769836,0.5240474939346313,0.22666096687316895,4.094219207763672,-0.3819768726825714,-0.15158581733703613,-0.25391700863838196
13.jpg,-0.5665664076805115,-0.6759332418441772,-0.4594835340976715,-0.7677783966064453,-0.5533868670463562,1.9929029941558838,0.022527022287249565,-0.650397002696991,3.573124408721924,-0.6301866769790649
